api_number,operator,operator_id,well_type,well_name,well_number,order_number,approval_date,month,year,location,Sec,latitude,longitude,psi,barrels_fluid,zone
3500720711.0,CHAPARRAL ENERGY LLC,16896,2D,CAMRICK UNIT,3 SWD,1403020023.0,2013-11-25,11,2013,BEAVER,21,36.5303018,-100.9144688,"1,250","50,000",WOLFCAMP
3500720753.0,URBAN OIL & GAS GROUP LLC,22756,2D,"ADAMS, R.E.",D-2A,102780.0,1974-02-23,2,1974,BEAVER,11,36.9955861,-100.4290538,0,200,"COUNCIL GROVE, LANSING"
3500720758.0,ENERVEST OPERATING LLC,19848,2D,ADAMS C,6,390993.0,1995-03-27,3,1995,BEAVER,36,36.9410946,-100.4116534,"1,450","6,000",CHASE
3500720826.0,CHAPARRAL ENERGY LLC,16896,2R,NW CAMRICK UNIT,8-3,93028.0,1972-09-14,9,1972,BEAVER,17,36.5566091,-100.9336701,"3,000",750,MORROW
3500720921.0,BENNETT OPERATING COMPANY LLC,23555,CDW,"MILES ""K""",3,504986.0,2005-05-05,5,2005,BEAVER,14,36.8084862,-100.4376187,500,"1,000","KANSAS CITY, LANSING "
3500720995.0,ENTERPRISE PRODUCTS OPERATING LLC,22247,2D,E.E.EVANS,1,108744.0,1974-11-14,11,1974,BEAVER,18,36.8999183,-100.3934151,"1,500","8,400","CHASE, COUNCIL GROVE"
3500721044.0,NORTHWEST DISPOSAL CORPORATION,17717,CDW,BEAVER,1,355561.0,1991-03-28,3,1991,BEAVER,2,36.8374937,-100.0077251,"1,200","4,500",BROWN DOLOMITE
3500721102.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3252,442404.0,2000-06-29,6,2000,BEAVER,32,36.5047752,-100.9334954,"2,000","2,000",MORROW 
3500721200.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,2962,442410.0,2000-06-29,6,2000,BEAVER,29,36.5167121,-100.9331608,"1,500","1,800",MORROW
3500721223.0,UNIT PETROLEUM COMPANY,16711,2D,OLLIE DEAN,1SWD,1103690069.0,2011-02-07,2,2011,BEAVER,32,36.5900519,-100.5013954,750,"10,000",BROWN DOLOMITE
3500721250.0,OVERFLOW ENERGY LLC,22383,CDW,ANNA BRYAN,2,414169.0,1981-07-21,7,1981,BEAVER,19,36.6171955,-100.84409,500,"2,000",WOLFCAMP
3500721271.0,CUMMINGS OIL COMPANY,5481,2D,MEYERS,1-30,433596.0,1999-07-09,7,1999,BEAVER,30,36.953901,-100.2840214,"1,000",500,"KANSAS CITY, LANSING "
3500721366.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,2762,496020.0,2004-10-08,10,2004,BEAVER,27,36.5157846,-100.8915326,"1,400","1,300",MORROW
3500721536.0,UNIT PETROLEUM COMPANY,16711,2D,PUGH SWD,1,1100780133.0,2010-09-22,9,2010,BEAVER,24,36.6180755,-100.538467,750,"10,000",BROWN DOLOMITE
3500721779.0,SNYDER PARTNERS,19732,2R,BENJEGERDES,2,370879.0,1992-12-31,12,1992,BEAVER,2,36.7591579,-100.543632,500,"1,000",MARMATON
3500721857.0,UNIT PETROLEUM COMPANY,16711,2D,OLLENBERGER,1 SWD,1107950052.0,2011-07-20,7,2011,BEAVER,23,36.5310851,-100.7716831,"1,000","10,000",BROWN DOLOMITE
3500721869.0,KIRKPATRICK OIL COMPANY INC,19792,2D,DYER,1-7,494684.0,2004-09-08,9,2004,BEAVER,7,36.8307227,-100.1952205,500,300,COUNCIL GROVE
3500721916.0,CHAPARRAL ENERGY LLC,16896,2R,STICKLER                    24,359-2,389473.0,1995-01-19,1,1995,BEAVER,6,36.7557737,-100.83512,"2,000","2,200",CHESTER
3500721948.0,SPESS OIL COMPANY INC,2057,2R,HELEN 6,1,358629.0,1991-07-17,7,1991,BEAVER,26,36.6062356,-100.5428957,500,200,MORROW
3500722077.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,2974,442402.0,2000-06-29,6,2000,BEAVER,29,36.5202934,-100.920096,"2,000","2,000",MORROW 
3500722089.0,NICHOLS WATER SERVICE INC,13447,CDW,NICHOLS,1 SWD,394314.0,1995-08-02,8,1995,BEAVER,30,36.9568579,-100.4956698,500,"1,000",COUNCIL GROVE
3500722205.0,UNIT PETROLEUM COMPANY,16711,2D,HOOVER,1SWD,1107000057.0,2011-06-20,6,2011,BEAVER,5,36.5769378,-100.9231247,"1,000","10,000",BROWN DOLOMITE
3500722338.0,J-BREX COMPANY,16411,2D,HOWARD,1,1004150076.0,2010-01-13,1,2010,BEAVER,27,36.5164259,-100.2514377,300,500,DOLOMITE
3500722451.0,CHAPARRAL ENERGY LLC,16896,2R,NW CAMRICK UNIT,15-4,569673.0,2009-08-18,8,2009,BEAVER,19,36.5430241,-100.9426999,"2,000","2,000",MORROW 
3500722457.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3213,572844.0,2010-01-14,1,2010,BEAVER,32,36.5103619,-100.9230397,"1,200","1,500",MORROW
3500722471.0,UNIT PETROLEUM COMPANY,16711,2D,LOWREY SWD,1,1005890163.0,2010-04-01,4,2010,BEAVER,14,36.5545964,-100.4438132,750,"10,000",WOLFCAMP
3500722490.0,UNIT PETROLEUM COMPANY,16711,2D,GEORGIA CUSTER SWD,2-16,1107600028.0,2011-07-21,7,2011,BEAVER,16,36.5536653,-100.5907966,"1,000","10,000",BROWN DOLOMITE
3500722596.0,WILLIFORD ENERGY COMPANY,7697,2R,S ELMWOOD UNIT   (CATES 1-35),2-1,298390.0,1986-05-22,5,1986,BEAVER,35,36.5090717,-100.5423953,700,"3,200",MORROW
3500722626.0,WILLIFORD ENERGY COMPANY,7697,2R,S ELMWOOD UNIT   (WEBER 2-35),5-1,298392.0,1986-05-22,5,1986,BEAVER,35,36.5016408,-100.542341,700,"3,200",MORROW
3500722693.0,UNIT PETROLEUM COMPANY,16711,2D,CS,1-8 SW,1202110012.0,2011-11-01,11,2011,BEAVER,8,36.741515,-100.708344,"1,000","10,000",BROWN DOLOMITE
3500722714.0,CONOCOPHILLIPS CO,1701,2D,MEHNERT,A-3,402536.0,1996-06-10,6,1996,BEAVER,21,36.5308784,-100.3722376,50,300,BROWN DOLOMITE
3500722922.0,URBAN OIL & GAS GROUP LLC,22756,2R,ADAMS RANCH,D-12,326515.0,1988-06-01,6,1988,BEAVER,10,36.9964385,-100.4427139,914,"2,500",LANSING
3500722934.0,MARLIN OIL CORPORATION,5064,2D,HEITSCHMIDT,3-23,1502410043.0,2014-11-26,11,2014,BEAVER,23,36.9748264,-100.7582336,"1,000",750,KANSAS CITY
3500722992.0,MERIT ENERGY COMPANY,18934,2R,BJPERU (BRIDGEWATER A-2),16-1,412657.0,1997-05-27,5,1997,BEAVER,36,36.7731764,-100.7392766,"2,000","2,000",CHESTER
3500722998.0,SPESS OIL COMPANY INC,2057,2R,PUGH,2,358628.0,1991-07-17,7,1991,BEAVER,27,36.6153375,-100.5642881,500,300,MORROW
3500723096.0,MERIT ENERGY COMPANY,18934,2R,PERU (JOEL),11-1,413020.0,1997-06-05,6,1997,BEAVER,31,36.7704938,-100.7302881,"2,000","2,000",CHESTER
3500723118.0,CHAPARRAL ENERGY LLC,16896,2D,WEABER,1-24,1203330005.0,2011-12-28,12,2011,BEAVER,24,36.542033,-100.7402387,"1,350","12,000",WOLFCAMP
3500723140.0,MERIT ENERGY COMPANY,18934,2R,BJPERU (FOGLEMAN B-2),2-1,415393.0,1997-08-25,8,1997,BEAVER,1,36.7595658,-100.7459944,"2,000","2,000",CHESTER
3500723188.0,MERIT ENERGY COMPANY,18934,2R,BJ PERU,8-1,470540.0,2002-12-06,12,2002,BEAVER,36,36.7695511,-100.7460248,"2,000","2,000",CHESTER
3500723201.0,MERIT ENERGY COMPANY,18934,2R,BJPERU (W.W. 3-31),19-1,413089.0,1997-06-10,6,1997,BEAVER,31,36.7732266,-100.7228438,"2,000","2,000",CHESTER
3500723211.0,MERIT ENERGY COMPANY,18934,2R,BJPERU,13-1,527606.0,2006-07-26,7,2006,BEAVER,31,36.7696011,-100.7227982,"2,000","2,500",CHESTER
3500723214.0,CHAPARRAL ENERGY LLC,16896,2R,MERU,1-3,352830.0,1990-12-21,12,1990,BEAVER,1,36.7487487,-100.7437509,"2,000","2,500",CHESTER
3500723220.0,CHAPARRAL ENERGY LLC,16896,2R,MERU,6-2,352831.0,1990-12-21,12,1990,BEAVER,12,36.7414081,-100.7517134,"2,000","2,500",CHESTER
3500723397.0,B & G PRODUCTION INC,16198,CDW,WATSON,1-26,1303340052.0,2013-04-01,4,2013,BEAVER,26,36.8660638,-100.6543177,500,"5,000","CHASE, COUNCIL GROVE"
3500723407.0,CHAPARRAL ENERGY LLC,16896,2D,DELK SWD,2-2,1404110018.0,2014-01-16,1,2014,BEAVER,2,36.5854928,-100.7617893,"1,400","12,000",BROWN DOLOMITE
3500723427.0,REVELATION RESOURCES,17700,2RSI,BARBY,1-35,800104.0,2003-10-21,10,2003,BEAVER,35,36.9393515,-100.2186307,0,80,CHASE
3500723446.0,LATIGO OIL AND GAS INC,10027,2D,COX,1-2,330603.0,1997-12-17,12,1997,BEAVER,2,36.7590287,-100.2341113,500,"1,000",CHECKERBOARD
3500723515.0,LATIGO OIL AND GAS INC,10027,2D,RALPH,2-35,1201630001.0,2011-11-10,11,2011,BEAVER,35,36.7654386,-100.231361,500,"5,000","CHASE, COUNCIL GROVE"
3500723621.0,COMBINED RESOURCES CORPORATION,7775,2RSI,CHOATE,4-1,800031.0,1999-08-10,8,1999,BEAVER,4,36.5801258,-100.6971694,"1,600","1,400",COUNCIL GROVE
3500723641.0,WILLIFORD ENERGY COMPANY,7697,2R,S ELMWOOD UNIT,11-2,414703.0,1997-08-01,8,1997,BEAVER,31,36.5026208,-100.5173711,"1,000","3,000",MORROW
3500723672.0,COMBINED RESOURCES CORPORATION,7775,2RSI,BURNS,1-36,800036.0,1999-12-09,12,1999,BEAVER,36,36.6762885,-100.3120521,0,"2,100",COUNCIL GROVE
3500723738.0,CHAPARRAL ENERGY LLC,16896,2R,MERU,8-5,352320.0,1990-12-06,12,1990,BEAVER,12,36.7427468,-100.7470409,"2,000","2,500",CHESTER
3500723785.0,URBAN OIL & GAS GROUP LLC,22756,2R,ADAMS RANCH,D-14,384487.0,1994-06-30,6,1994,BEAVER,11,36.9990739,-100.4381591,902,"2,500",LANSING
3500723973.0,CUMMINGS OIL COMPANY,5481,2D,STATE,1-31,446351.0,2000-11-06,11,2000,BEAVER,31,36.9445503,-100.2810973,"1,000","2,000",DOUGLAS
3500724215.0,LATIGO OIL AND GAS INC,10027,2RSI,SIZELOVE,1-3,800095.0,2003-04-04,4,2003,BEAVER,3,36.7555014,-100.1344518,0,50,COUNCIL GROVE
3500724235.0,SUNDOWN ENERGY LP,21689,2D,KIOWA CREEK,5-16,454520.0,2001-07-24,7,2001,BEAVER,16,36.7243297,-100.1532948,500,200,COUNCIL GROVE
3500724282.0,MERIT ENERGY COMPANY,18934,2R,HELEN UNIT WIW,5X,536285.0,2007-03-05,3,2007,BEAVER,11,36.5663025,-100.5499739,"2,000","7,000",MORROW
3500724313.0,MERIT ENERGY COMPANY,18934,2R,BJ PERU (WIW),4-2,418280.0,1997-11-16,11,1997,BEAVER,36,36.7666154,-100.7439328,"2,000","2,000",CHESTER
3500724395.0,LATIGO OIL AND GAS INC,10027,2RSI,DENA,1-30,800068.0,2001-09-10,9,2001,BEAVER,30,36.6903393,-100.3052933,0,30,COUNCIL GROVE
3500724509.0,WICHITA WATER LLC,23431,CDW,SCHMIDT,1-10,532557.0,2006-11-22,11,2006,BEAVER,10,36.9085874,-100.7806328,300,"1,000","COUNCIL GROVE, LANSING"
3500724643.0,LATIGO OIL AND GAS INC,10027,2RSI,HANCOCK,5-27,800106.0,2003-12-23,12,2003,BEAVER,27,36.7830064,-100.4663692,0,100,COUNCIL GROVE
3500724705.0,CHAPARRAL ENERGY LLC,16896,2D,FRONK,10-1,1105860050.0,2011-05-10,5,2011,BEAVER,1,36.5836743,-100.6437359,"1,500","6,000",WOLFCAMP
3500724742.0,LATIGO OIL AND GAS INC,10027,2RSI,DIXON,2-6,800083.0,2002-08-14,8,2002,BEAVER,6,36.8398101,-100.1951066,0,40,COUNCIL GROVE
3500724870.0,TEX-OK ENERGY LP,18105,CDW,LUCKY DUCK,1,476151.0,2003-05-21,5,2003,BEAVER,25,36.6108352,-100.4172856,750,"4,000",COUNCIL GROVE
3500724956.0,TEX-OK ENERGY LP,18105,CDW,HIGH VOLTAGE,6,489930.0,2004-05-11,5,2004,BEAVER,31,36.9397795,-100.3992671,750,"6,000",COUNCIL GROVE
3500724973.0,RAYDON EXPLORATION INC,14683,2D,BESSIE,1-26,508881.0,2005-07-28,7,2005,BEAVER,26,36.9605065,-100.6455904,100,900,LANSING
3500725143.0,MERIT ENERGY COMPANY,18934,2R,HELEN UNIT WIW,3X,536284.0,2007-03-05,3,2007,BEAVER,3,36.584432,-100.5662649,"2,000","7,000",MORROW
3500725169.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,3172,552316.0,2008-04-04,4,2008,BEAVER,31,36.5008176,-100.94248,"2,000","2,000",MORROW 
3500725309.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3062,1003740019.0,2010-01-25,1,2010,BEAVER,30,36.5168348,-100.9433006,"2,000","2,000",MORROW 
3500725367.0,UNIT PETROLEUM COMPANY,16711,2D,JACKSON,1-24,568805.0,2009-07-02,7,2009,BEAVER,24,36.6168626,-100.6378141,750,"10,000",WOLFCAMPIAN
3500725382.0,HADAWAY CONSULTING & ENGINEERING LLC,22787,2D,ELIZABETH SWD,1,1005420146.0,2010-03-08,3,2010,BEAVER,32,36.6749489,-100.7112018,750,"10,000",WOLFCAMPIAN
3500725400.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,3117,1102650025.0,2010-11-15,11,2010,BEAVER,31,36.5124147,-100.9510529,"2,000","2,000",MORROW 
3500725457.0,ENCINO OPERATING LLC,23270,2D,PATZKOWSKY,29-1D,1108170077.0,2011-09-09,9,2011,BEAVER,29,36.6999384,-100.7193853,"1,000","15,000",BROWN DOLOMITE
3500725484.0,CHAPARRAL ENERGY LLC,16896,2R,CALDWELL SWD,1-19H,1705090022.0,2017-03-13,3,2017,BEAVER,19,36.704125,-100.616734,500,"4,999",MARMATON
3500725515.0,NICHOLS WATER SERVICE INC,13447,CDW,NICHOLS BEAVER,1,1206970031.0,2012-06-18,6,2012,BEAVER,30,36.7770808,-100.519647,500,"20,000","COUNCIL GROVE, LANSING"
3500725516.0,CHAPARRAL ENERGY LLC,16896,2D,CALDWELL SWD,2-19,1206580088.0,2012-06-18,6,2012,BEAVER,19,36.704504,-100.6159632,"1,700","8,000",COUNCIL GROVE
3500725531.0,OVERFLOW ENERGY LLC,22383,CDW,BRYANS CORNER EAST SWD,1,1300360133.0,2012-09-17,9,2012,BEAVER,21,36.6258279,-100.7934867,"1,500","20,000",WOLFCAMP
3500725557.0,LIME ROCK RESOURCES II-A LP,22628,2D,DUNCAN,1-1 SWD,1500180075.0,2014-09-08,9,2014,BEAVER,1,36.9290202,-100.4179286,"1,500","4,900",TOPEKA
3500725571.0,SNYDER PARTNERS,19732,2R,PAYDAY,4,1307530033.0,2013-07-26,7,2013,BEAVER,30,36.8650179,-100.7129706,"1,000",400,LANSING
3500725572.0,UNIT PETROLEUM COMPANY,16711,2R,PRICE TRUST ,2-21 H,1609860014.0,2016-08-23,8,2016,BEAVER,21,36.85771,-100.5015,500,"4,999",MARMATON
3500725602.0,CHAPARRAL ENERGY LLC,16896,2D,REAL ESTATE,1,1402720038.0,2013-11-06,11,2013,BEAVER,27,36.5217984,-100.8916996,"1,250","50,000","CHASE, COUNCIL GROVE"
3500725661.0,CHAPARRAL ENERGY LLC,16896,2D,BOYD SOUTH 0320 SWD,25,1405440062.0,2014-02-27,2,2014,BEAVER,25,36.7023419,-100.8476508,"1,250","35,000",BROWN DOLOMITE
3500730078.0,UNIT PETROLEUM COMPANY,16711,2D,MCGLAMERY,1SWD,1201590029.0,2011-10-10,10,2011,BEAVER,21,36.6181772,-100.6911013,"1,000","10,000",BROWN DOLOMITE
3500730203.0,NICHOLS WATER SERVICE INC,13447,CDW,NICHOLS SWD,3,407349.0,1996-11-27,11,1996,BEAVER,30,36.9586255,-100.5001798,500,"10,000","CHASE, COUNCIL GROVE"
3500735007.0,CONTINENTAL OPERATING CO,18675,2D,MCFARLAND,3,1306590009.0,2013-06-19,6,2013,BEAVER,31,36.857774,-100.6094,500,500,MARMATON
3500735075.0,CHAPARRAL ENERGY LLC,16896,2D,CAMRICK UNIT ,2551 SWD,1205710005.0,2012-04-16,4,2012,BEAVER,25,36.516656,-100.848229,"1,600","15,000",CHASE
3500735086.0,CHAPARRAL ENERGY LLC,16896,2R,NW CAMRICK UNIT,15-1,1006700111.0,2012-12-11,12,2012,BEAVER,19,36.5375871,-100.9436191,"2,000","2,000",MORROW 
3500735168.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK (J R ANDERSON #1)     ,3461  ,482979.0,2003-11-21,11,2003,BEAVER,34,36.5053191,-100.8927456,"2,000","2,000",MORROW 
3500735220.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2811,534435.0,2007-01-19,1,2007,BEAVER,28,36.527551,-100.9020551,"2,000","2,000",MORROW
3500735268.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK (JOHN T. APPLE NO. 2),3351,457162.0,2001-10-10,10,2001,BEAVER,33,36.5035965,-100.9155189,"2,000","2,000",MORROW 
3500735353.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,3341,442407.0,2000-06-29,6,2000,BEAVER,33,36.5129494,-100.9154888,"2,000","2,000",MORROW
3500735357.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT (MARY TOMLIN #2),2112,550904.0,2008-03-04,3,2008,BEAVER,21,36.538442,-100.9066408,"2,000","2,000",MORROW 
3500735411.0,UNIT PETROLEUM COMPANY,16711,2R,W ELMWOOD UNIT,20-1,378975.0,1993-12-28,12,1993,BEAVER,8,36.5709098,-100.5965103,300,"1,500",MORROW
3500735415.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2174,552315.0,2008-04-04,4,2008,BEAVER,22,36.5347966,-100.8976148,"2,000","2,000",MORROW 
3500735437.0,CLOWER JIM INC,14417,2R,GHEEN,2,285033.0,1985-09-10,9,1985,BEAVER,16,36.5491842,-100.4708126,500,600,MORROW
3500735543.0,CHAPARRAL ENERGY LLC,16896,2D,CAMRICK,1,486106.0,2004-02-10,2,2004,BEAVER,28,36.5203033,-100.9110547,325,"2,000",WOLFCAMP
3500735546.0,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT,6-2,1304690094.0,2013-05-20,5,2013,BEAVER,18,36.5546763,-100.8325393,"2,000","1,000",MORROW
3500735553.0,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT,5-1A,124063.0,1976-09-08,9,1976,BEAVER,17,36.5529195,-100.82577,"3,000",650,MORROW
3500735573.0,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT   (J.D. SIMS 2),17-2,228020.0,1982-11-16,11,1982,BEAVER,20,36.5347685,-100.8257679,"2,500",500,MORROW
3500735576.0,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT (GUY STEWART 2),9-2,86805.0,1971-09-24,9,1971,BEAVER,18,36.5492274,-100.8438409,"3,000",650,MORROW
3500735893.0,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT (JOHN HARRIS 3),14-3,150095.0,1979-02-26,2,1979,BEAVER,19,36.5311433,-100.8302422,"2,500",500,MORROW
3500735907.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT CLARA ALLEN NO. 2,2872,457163.0,2001-10-10,10,2001,BEAVER,28,36.5166895,-100.9065099,"2,000","2,000",MORROW 
3500735923.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,2271,550903.0,2008-03-04,3,2008,BEAVER,22,36.5347972,-100.8885816,"2,000","2,000",MORROW 
3500735925.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT CLOWREY NO. 1,2641,551030.0,2008-03-05,3,2008,BEAVER,26,36.5275646,-100.8795405,"2,000","2,000",MORROW 
3500735943.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2741,550905.0,2008-03-04,3,2008,BEAVER,27,36.5239366,-100.8975285,"2,000","2,000",MORROW 
3500735944.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2751,504989.0,2005-05-05,5,2005,BEAVER,27,36.5167022,-100.8974602,"2,000","2,000",MORROW 
3500735945.0,CHAPARRAL ENERGY LLC,16896,2R,CARMRICK UNIT,3112,1600530026.0,2015-10-07,10,2015,BEAVER,31,36.509174,-100.9424756,"2,000","2,000",MORROW 
3500735959.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3161,482837.0,2003-11-19,11,2003,BEAVER,31,36.5052653,-100.9470528,"2,000","2,000",MORROW 
3500735984.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT (SAGER NO. 2),3551,504135.0,2005-04-15,4,2005,BEAVER,35,36.5017695,-100.8795193,"2,000","2,000",MORROW 
3500735986.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2772,486167.0,2004-02-11,2,2004,BEAVER,27,36.516679,-100.8839972,"2,000","2,000",MORROW 
3500735987.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK (SARGENT NO. 1),2721,490576.0,2004-05-27,5,2004,BEAVER,27,36.5239345,-100.8885658,"2,000","2,000",MORROW 
3500735992.0,MERIT ENERGY COMPANY,18934,2R,HELEN UNIT WIW,6X,536345.0,2007-03-06,3,2007,BEAVER,2,36.5790512,-100.5482921,"2,000","7,000",MORROW
3500735999.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,1531,554893.0,2008-06-04,6,2008,BEAVER,15,36.5529386,-100.8974633,"2,000","2,000",MORROW 
3500736077.0,CHAPARRAL ENERGY LLC,16896,2D,CAMRICK,3371,457164.0,2001-10-10,10,2001,BEAVER,33,36.5016721,-100.9065037,"2,000","2,000",MORROW 
3500736079.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT (L BRANSGROVE 3),3311,1600530027.0,2015-09-09,9,2015,BEAVER,33,36.5092263,-100.9019593,"2,000","2,000",MORROW 
3500736102.0,CHAPARRAL ENERGY LLC,16896,2R,NW CAMRICK UNIT,21-1,95845.0,1973-02-05,2,1973,BEAVER,20,36.5312186,-100.920109,"3,000","1,200",MORROW
3500736172.0,LATIGO OIL AND GAS INC,10027,2D,BARBY RANCH,1-44,413702.0,1997-06-27,6,1997,BEAVER,6,36.7527383,-100.1929721,0,500,COUNCIL GROVE
3500736201.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK (GEORGE LITKE NO. 2),2662,504136.0,2005-04-15,4,2005,BEAVER,26,36.5166612,-100.8750831,"2,000","2,000",MORROW 
3500736270.0,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,2131,551029.0,2008-03-05,3,2008,BEAVER,21,36.5348259,-100.9111318,"2,000","2,000",MORROW 
3500736278.0,BETTIS BOYLE & STOVALL,4536,2D,ALEXANDER,1,398786.0,1996-01-19,1,1996,BEAVER,35,36.854148,-100.212549,500,200,CHASE
3500736351.0,HUNTINGTON ENERGY LLC,19961,2R,S BOYD EXTENSION UNIT,18-1,267173.0,1984-10-18,10,1984,BEAVER,13,36.6326913,-100.8577281,"3,500",600,MORROW
3500736445.0,QUAIL CREEK OIL CORP,18017,2R,BOYD UNIT,7-1,1007610062.0,2010-06-30,6,2010,BEAVER,9,36.6467109,-100.799033,"1,500",800,MORROW 
3500736500.0,UNIT PETROLEUM COMPANY,16711,2R,W ELMWOOD UNIT,6-3,378093.0,1993-11-22,11,1993,BEAVER,32,36.5900411,-100.6011828,300,"1,500",MORROW
3500736624.0,UNIT PETROLEUM COMPANY,16711,2D,PENNER,1 SWD,1407950027.0,2014-06-11,6,2014,BEAVER,28,36.6110093,-100.9024082,250,"10,000",BROWN DOLOMITE
3500750010.0,OVERFLOW ENERGY LLC,22383,CDW,GETZ,1,115221.0,1975-09-11,9,1975,BEAVER,24,36.5416565,-100.3090001,300,"1,000","HERRINGTON, KRIDER"
3500900357.0,XTO ENERGY INC,21003,2D,YELTON,2W,32965.0,1956-07-10,7,1956,BECKHAM,15,35.334837,-99.4072139,110,0,PERMIAN
3500920217.0,SMITH JR B R DISPOSAL CO,13520,CDW,MCNUTT,1,203676.0,1981-12-03,12,1981,BECKHAM,23,35.2371976,-99.9181926,850,"2,500",BROWN DOLOMITE
3500920301.0,NEEDHAM WELL DISPOSAL LLC,23469,CDW,HEAD,1,489137.0,2004-04-23,4,2004,BECKHAM,32,35.2167098,-99.8734156,800,"4,000","BROWN DOLOMITE, GRANITE WASH"
3500920443.0,MSG OIL & GAS,19003,2D,WHITE,1,213149.0,1982-04-13,4,1982,BECKHAM,20,35.1566571,-99.8658598,200,200,POROUS
3500920457.0,BP AMERICA PRODUCTION COMPANY,1640,2D,BROWN,1,479140.0,2003-08-12,8,2003,BECKHAM,8,35.3602935,-99.8634497,"1,500","1,500",BROWN DOLOMITE
3500920466.0,ODESSA OIL INVESTMENT CO INC,17458,CDW,WHITE,1-13,440284.0,2000-04-12,4,2000,BECKHAM,13,35.3454751,-99.5822818,"1,600","5,000",PERMIAN
3500920603.0,FOURPOINT ENERGY LLC,23429,2D,SUTTON,1,496726.0,2004-10-26,10,2004,BECKHAM,9,35.3606007,-99.9510801,"2,000","10,000",BROWN DOLOMITE
3500920669.0,SCOUT SERVICES LLC,23096,CDW,MAYES,1-9,523238.0,2006-04-13,4,2006,BECKHAM,9,35.362159,-99.8428181,"1,900","10,000",WOLFCAMP
3500920686.0,COMPLETE ENERGY SERVICES INC,22078,CDW,BOB J. FELTON,3,537227.0,2007-03-28,3,2007,BECKHAM,6,35.3738608,-99.5630574,"1,800","3,000",WOLFCAMP
3500920809.0,EARLSBORO ENERGIES CORPORATION,18096,CDW,CANYON SWD,1-26,466051.0,2002-07-25,7,2002,BECKHAM,26,35.4032345,-99.7015191,"1,500","2,500",BROWN DOLOMITE
3500920828.0,SCOUT ENERGY MANAGEMENT LLC,23138,2D,OREN,3,530314.0,2006-09-28,9,2006,BECKHAM,25,35.1429468,-99.9046384,500,"2,000",GRANITE WASH
3500920856.0,FOURPOINT ENERGY LLC,23429,2D,NORTHEAST MAYFIELD,34,423903.0,1998-06-15,6,1998,BECKHAM,34,35.3913782,-99.8373397,"1,500","2,500","BROWN DOLOMITE, COUNCIL GROVE"
3500920871.0,FOURPOINT ENERGY LLC,23429,2D,KNOOP,1-12,519851.0,2006-02-10,2,2006,BECKHAM,12,35.3599794,-99.8002422,"2,000","7,200",WOLFCAMP
3500921057.0,WICHITA WATER LLC,23431,CDW,WHITAKER  ,3,560130.0,2008-09-30,9,2008,BECKHAM,9,35.271532,-99.8516227,"1,500","10,000","BROWN DOLOMITE, ERICK LIME,  GRANITE WASH, HOXBAR"
3500921114.0,FOURPOINT ENERGY LLC,23429,2D,WHALEY,24-1,493687.0,2004-08-18,8,2004,BECKHAM,24,35.3244194,-99.7919452,"2,000","15,000",WOLFCAMP
3500921302.0,MAYFIELD SWD LLC,23325,CDW,GLORA,1-2,561309.0,2008-10-24,10,2008,BECKHAM,2,35.3746761,-99.8179343,"2,000","5,000",BROWN DOLOMITE
