,event_id,date,year,month,latitude,longitude,depth,mag_type,magnitude,state,time,potential_blast,bix_potential_blasts
1002,4488387,2013-10-04,2013,10,41.4538,-77.4098,10900,ML,2.2,Pennsylvania,17:18:43,0,1
1003,4310533,2013-02-20,2013,2,38.0409,-81.665,10500,ML,2.5,West Virginia,21:26:35,1,1
1004,4488446,2013-10-08,2013,10,38.1574,-81.9813,11100,ML,2.4,West Virginia,18:42:06,0,1
1005,4487924,2013-11-05,2013,11,37.411,-81.9797,4100,ML,2.4,West Virginia,20:37:23,0,1
1006,4487928,2013-11-05,2013,11,38.1241,-81.9924,6400,ML,2.9,West Virginia,21:25:04,0,1
1007,4212916,2012-07-12,2012,7,38.0963,-82.0283,2700,ML,2.5,West Virginia,15:40:59,0,1
1008,4488017,2013-11-12,2013,11,37.7564,-82.1644,12000,ML,2.4,West Virginia,19:25:21,1,1
1009,4488101,2013-11-18,2013,11,38.0918,-81.6627,12000,ML,2.5,West Virginia,17:05:45,1,1
1010,4488110,2013-11-19,2013,11,41.457,-77.3775,6500,ML,2.6,Pennsylvania,16:45:24,1,1
1011,4488020,2013-11-12,2013,11,41.1279,-80.7118,7700,ML,2.1,Ohio,20:12:00,0,1
1012,4767725,2014-02-06,2014,2,38.4719,-80.5791,9000,ML,2.2,West Virginia,21:07:18,1,1
1013,5005435,2014-09-22,2014,9,37.7866,-82.1184,12000,ML,2.4,West Virginia,11:21:55,1,1
1014,5005264,2014-09-08,2014,9,40.5528,-76.8171,16500,ML,1.7,Pennsylvania,15:01:13,0,1
1015,4599573,2013-12-26,2013,12,37.896,-81.2386,4100,ML,2.2,West Virginia,21:39:40,1,1
1016,4599597,2013-12-30,2013,12,43.7436,-74.0969,15100,ML,1.7,New York,19:12:56,1,1
1017,4638291,2014-01-03,2014,1,37.6543,-82.1294,3700,ML,1.6,West Virginia,17:05:47,1,1
1018,5005460,2014-09-25,2014,9,37.8409,-82.1647,4700,ML,2.6,West Virginia,16:09:20,1,1
1019,5005511,2014-09-30,2014,9,38.0871,-81.3597,4100,ML,2.2,West Virginia,16:38:33,1,1
1020,4767864,2014-02-25,2014,2,37.7232,-82.0522,8900,ML,2.0,West Virginia,17:22:09,1,1
1021,4638419,2014-01-17,2014,1,38.035,-81.6997,10700,ML,2.1,West Virginia,21:10:26,1,1
1022,4638457,2014-01-21,2014,1,37.8008,-82.1275,3400,ML,2.2,West Virginia,21:34:28,1,1
1023,4766637,2014-03-03,2014,3,40.6871,-78.4596,6900,ML,2.3,Pennsylvania,14:50:05,1,1
1024,usp0006k6r,1994-09-29,1994,9,43.744,-74.135,15500,mblg,2.9,New York,22:49:20.750000,0,0
1025,usp0006u2q,1995-03-11,1995,3,40.1,-76.4,5000,md,2.7,Pennsylvania,21:10:16.030000,0,0
1026,4767720,2014-02-06,2014,2,41.4683,-77.3619,13000,ML,2.3,Pennsylvania,18:47:35,1,1
1027,5110272,2014-11-06,2014,11,40.3976,-78.5318,6600,ML,1.9,Pennsylvania,18:19:26,0,1
1028,4808423,2014-05-07,2014,5,42.6489,-74.308,14900,ML,2.2,New York,16:13:33,1,1
1029,4808442,2014-05-08,2014,5,40.1875,-80.952,13300,ML,2.2,Pennsylvania,19:42:08,1,1
1030,4808497,2014-05-14,2014,5,43.64,-73.8222,12200,ML,2.2,New York,18:00:01,1,1
1031,4812995,2014-04-10,2014,4,37.7607,-81.9598,4400,ML,2.3,West Virginia,21:56:34,1,1
1032,4808371,2014-05-01,2014,5,37.7211,-82.149,4600,ML,2.6,West Virginia,20:48:31,1,1
1033,4808548,2014-05-20,2014,5,39.8461,-77.0324,11000,ML,1.5,Virginia,15:20:36,1,1
1034,4217660,2012-09-11,2012,9,37.9997,-81.3764,3900,ML,2.7,West Virginia,13:39:32,1,1
1035,4217664,2012-09-12,2012,9,38.1148,-81.6248,2100,ML,2.6,West Virginia,13:57:42,1,1
1036,4213863,2012-08-16,2012,8,37.7036,-82.3898,7000,ML,2.7,West Virginia,17:00:44,1,1
1037,4217585,2012-09-04,2012,9,37.463,-82.0132,9600,ML,2.6,West Virginia,20:26:01,1,1
1038,5110288,2014-11-07,2014,11,38.0388,-81.6697,1800,ML,2.1,West Virginia,18:53:30,1,1
1039,4217716,2012-09-18,2012,9,37.8499,-81.8245,2300,ML,2.5,West Virginia,20:00:21,1,1
1040,4217749,2012-09-21,2012,9,38.0198,-81.44,8900,ML,2.8,West Virginia,20:36:15,1,1
1041,5007549,2014-10-16,2014,10,37.8368,-81.7305,5000,ML,2.2,West Virginia,21:12:42,1,1
1042,5007630,2014-10-31,2014,10,38.0986,-81.3731,6700,ML,2.3,West Virginia,19:22:37,1,1
1043,5110285,2014-11-07,2014,11,37.7381,-82.0217,2800,ML,2.3,West Virginia,18:08:39,1,1
1044,4223600,2013-01-25,2013,1,37.9549,-81.6244,14700,ML,3.0,West Virginia,21:30:14,0,1
1045,4217744,2012-09-21,2012,9,37.7358,-82.1539,6700,ML,2.1,West Virginia,18:45:07,1,1
1046,5110428,2014-11-21,2014,11,37.9946,-81.4222,6300,ML,2.3,West Virginia,15:34:12,1,1
1047,5007490,2014-10-07,2014,10,39.5417,-77.0557,6900,ML,1.7,Virginia,18:31:24,1,1
1048,5109405,2014-12-24,2014,12,42.5135,-73.8611,10100,ML,2.3,New York,17:04:34,1,1
1049,4223610,2013-01-26,2013,1,38.0483,-81.4376,5500,ML,3.1,West Virginia,17:30:10,0,1
1050,5111657,2015-01-09,2015,1,38.0681,-81.6772,9700,ML,2.5,West Virginia,20:08:35,1,1
1051,5111658,2015-01-09,2015,1,38.1028,-81.4241,13900,ML,2.5,West Virginia,20:57:38,1,1
1052,5111668,2015-01-12,2015,1,40.2407,-80.9564,7100,ML,2.5,Pennsylvania,20:53:22,1,1
1053,5109408,2014-12-28,2014,12,37.8879,-81.6877,8300,ML,2.1,West Virginia,14:53:18,1,1
1054,4309630,2012-11-26,2012,11,38.0487,-81.7178,1200,ML,2.9,West Virginia,21:04:06,1,1
1055,4223441,2013-01-16,2013,1,37.9447,-81.578,1400,ML,2.5,West Virginia,16:01:35,1,1
1056,4221066,2012-12-20,2012,12,37.7717,-82.0659,5200,ML,2.8,West Virginia,21:41:25,1,1
1057,4225463,2013-03-14,2013,3,37.7331,-82.0091,200,ML,2.5,West Virginia,16:38:09,1,1
1058,4225491,2013-03-15,2013,3,37.4923,-82.1043,100,ML,2.4,West Virginia,20:40:28,1,1
1059,4369292,2013-05-14,2013,5,37.8425,-82.1422,500,ML,2.5,West Virginia,20:27:10,1,1
1060,4225279,2013-03-01,2013,3,38.0069,-81.3841,11500,ML,2.4,West Virginia,21:27:43,1,1
1061,4310812,2013-04-03,2013,4,37.0077,-81.8689,8300,ML,1.9,West Virginia,18:16:42,0,1
1062,4372034,2013-08-16,2013,8,38.1113,-81.9647,6100,ML,2.5,West Virginia,19:33:48,0,1
1063,4372092,2013-08-20,2013,8,38.123,-81.9647,10300,ML,2.5,West Virginia,14:07:57,0,1
1064,4372099,2013-08-20,2013,8,38.1393,-82.031,6600,ML,2.3,West Virginia,19:35:02,0,1
1065,4372246,2013-08-29,2013,8,45.1616,-73.6467,21100,ML,2.2,Quebec,16:08:03,0,1
1066,4374001,2013-09-03,2013,9,41.4673,-77.3723,13400,ML,2.2,Pennsylvania,18:53:11,1,1
1067,4374049,2013-09-05,2013,9,38.0032,-81.436,5500,ML,2.5,West Virginia,19:51:40,1,1
1068,5007535,2014-10-14,2014,10,42.9118,-74.1227,4900,ML,2.0,New York,14:34:56,1,1
1069,5007604,2014-10-28,2014,10,42.5469,-73.9086,13000,ML,2.1,New York,16:06:40,1,1
1070,5110310,2014-11-10,2014,11,39.8138,-79.9439,14200,ML,2.1,West Virginia,16:33:29,1,1
1071,5110374,2014-11-14,2014,11,38.1035,-80.4839,10200,ML,2.2,West Virginia,20:51:13,1,1
1072,5007500,2014-10-08,2014,10,39.4712,-76.6641,6600,ML,2.0,Maryland,20:42:26,1,1
1073,4310359,2013-02-06,2013,2,37.8558,-82.2163,100,ML,2.1,West Virginia,21:39:37,1,1
1074,4815732,2014-06-23,2014,6,44.2961,-73.5916,17600,ML,2.1,New York,16:03:17,1,1
1075,4815741,2014-06-24,2014,6,44.7557,-74.464,14600,ML,1.9,New York,16:28:48,1,1
1076,4766809,2014-03-14,2014,3,41.4564,-77.3768,400,ML,2.6,Pennsylvania,16:38:19,1,1
1077,4225475,2013-03-14,2013,3,37.8273,-81.5443,1400,ML,2.5,West Virginia,22:13:22,1,1
1078,4221062,2012-12-20,2012,12,37.7129,-82.108,1900,ML,2.6,West Virginia,17:33:29,1,1
1079,4766797,2014-03-13,2014,3,37.9696,-81.4129,100,ML,2.3,West Virginia,20:29:23,1,1
1080,4766974,2014-03-26,2014,3,38.2922,-80.911,900,ML,2.6,West Virginia,14:23:40,1,1
1081,4766995,2014-03-27,2014,3,38.1398,-80.4698,900,ML,2.3,West Virginia,20:00:01,1,1
1082,5110437,2014-11-21,2014,11,41.4383,-77.3351,100,ML,2.2,Pennsylvania,20:11:08,1,1
1083,4217737,2012-09-20,2012,9,37.7009,-82.0801,12300,ML,2.9,West Virginia,20:45:53,1,1
1084,4217766,2012-09-24,2012,9,37.7846,-82.166,7000,ML,1.9,West Virginia,16:08:50,1,1
1085,5005246,2014-09-05,2014,9,38.1791,-81.8578,5100,ML,1.9,West Virginia,21:01:20,1,1
1086,4767000,2014-03-27,2014,3,37.7417,-82.1348,500,ML,2.4,West Virginia,20:55:41,1,1
1087,4310973,2013-04-17,2013,4,38.1324,-82.0824,2900,ML,2.0,West Virginia,19:05:03,0,1
1088,5005274,2014-09-09,2014,9,38.0589,-82.036,600,ML,2.3,West Virginia,15:39:33,0,1
1089,4225318,2013-03-04,2013,3,37.7414,-82.1113,1500,ML,2.4,West Virginia,21:49:10,1,1
1090,4369765,2013-06-04,2013,6,37.8199,-82.1703,1300,ML,2.3,West Virginia,20:40:57,1,1
1091,4815711,2014-06-20,2014,6,39.7141,-79.7219,8600,ML,1.8,West Virginia,19:42:04,0,1
1092,4488756,2013-10-31,2013,10,41.4688,-77.3924,7100,ML,2.5,Pennsylvania,18:15:20,0,1
1093,5111711,2015-01-17,2015,1,38.0948,-80.4497,2600,ML,2.4,West Virginia,18:47:14,1,1
1094,4487885,2013-11-02,2013,11,38.0057,-81.4053,4400,ML,2.3,West Virginia,19:45:08,1,1
1095,5113586,2015-02-06,2015,2,42.511,-73.8576,15800,ML,1.9,New York,19:50:19,1,1
1096,5114929,2015-03-04,2015,3,38.0166,-81.4029,3800,ML,2.6,West Virginia,18:21:45,1,1
1097,5114956,2015-03-11,2015,3,42.5073,-73.8577,16600,ML,2.0,New York,18:54:47,1,1
1098,5115008,2015-03-23,2015,3,40.2153,-80.9707,14400,ML,2.5,Pennsylvania,18:06:41,1,1
1099,5115017,2015-03-24,2015,3,43.7356,-74.1273,3900,ML,2.0,New York,19:40:05,1,1
1100,4223612,2013-01-26,2013,1,37.23,-81.7388,2000,ML,2.4,West Virginia,18:29:41,1,1
1101,5110303,2014-11-08,2014,11,38.076,-82.1266,100,ML,2.3,West Virginia,20:59:56,0,1
1102,5005207,2014-09-02,2014,9,37.9088,-81.5952,100,ML,2.5,West Virginia,19:27:52,1,1
1103,5005304,2014-09-11,2014,9,38.463,-80.646,100,ML,2.6,West Virginia,20:09:12,1,1
1104,5005382,2014-09-16,2014,9,37.8311,-81.8408,700,ML,2.1,West Virginia,19:47:17,1,1
1105,5007613,2014-10-29,2014,10,37.4294,-82.0334,600,ML,2.3,West Virginia,18:18:42,1,1
1106,5110236,2014-11-03,2014,11,37.8438,-82.1526,200,ML,2.3,West Virginia,21:09:06,1,1
1107,4310459,2013-02-14,2013,2,37.7924,-81.7145,14300,ML,2.7,West Virginia,18:38:05,1,1
1108,4310425,2013-02-12,2013,2,38.0574,-81.6646,12500,ML,2.8,West Virginia,20:57:41,1,1
1109,4310462,2013-02-14,2013,2,37.6187,-81.905,4400,ML,2.5,West Virginia,19:11:16,1,1
1110,4310484,2013-02-15,2013,2,37.7519,-82.0573,6000,ML,2.6,West Virginia,22:57:49,1,1
1111,4220875,2012-12-03,2012,12,38.1978,-81.5646,10100,ML,2.4,West Virginia,21:11:00,1,1
1112,5115025,2015-03-26,2015,3,38.0978,-81.4266,2600,ML,2.0,West Virginia,19:29:43,1,1
1113,5115027,2015-03-27,2015,3,40.2048,-80.9747,5700,ML,2.5,Pennsylvania,19:48:11,1,1
1114,5111745,2015-01-22,2015,1,43.0089,-76.361,16900,ML,1.9,New York,17:06:03,1,1
1115,4225667,2013-03-27,2013,3,37.2673,-81.6352,600,ML,2.2,West Virginia,13:27:16,1,1
1116,4310917,2013-04-12,2013,4,37.8807,-81.2604,400,ML,2.2,West Virginia,21:10:02,1,1
1117,4217715,2012-09-18,2012,9,38.0796,-81.6393,500,ML,2.9,West Virginia,19:55:54,0,1
1118,4225290,2013-03-02,2013,3,37.8504,-81.5872,2900,ML,2.6,West Virginia,19:11:30,1,1
1119,4225507,2013-03-16,2013,3,37.7852,-81.9417,7800,ML,2.2,West Virginia,13:16:03,1,1
1120,4369890,2013-06-15,2013,6,38.0244,-81.49,15500,ML,2.5,West Virginia,19:41:32,1,1
1121,4309470,2012-11-03,2012,11,37.8162,-81.6237,3900,ML,2.7,West Virginia,18:14:02,1,1
1122,4310427,2013-02-12,2013,2,37.876,-81.624,4200,ML,2.9,West Virginia,21:21:28,1,1
1123,4310466,2013-02-14,2013,2,38.0741,-81.727,9400,ML,2.5,West Virginia,20:59:48,1,1
1124,4225336,2013-03-05,2013,3,37.912,-81.5136,4000,ML,2.5,West Virginia,20:29:12,1,1
1125,4225338,2013-03-05,2013,3,41.1175,-79.5654,17800,ML,2.3,Pennsylvania,20:51:20,1,1
1126,4311065,2013-04-24,2013,4,38.0797,-81.6634,3700,ML,2.6,West Virginia,20:14:07,1,1
1127,4311089,2013-04-26,2013,4,38.0233,-81.66,4400,ML,2.4,West Virginia,16:24:12,1,1
1128,4369419,2013-05-20,2013,5,37.6086,-82.4114,4600,ML,2.5,West Virginia,20:52:31,1,1
1129,4369438,2013-05-21,2013,5,40.1829,-80.9413,13500,ML,2.5,Pennsylvania,19:49:31,1,1
1130,4369457,2013-05-22,2013,5,40.1786,-80.9431,9600,ML,2.5,Pennsylvania,18:06:48,1,1
1131,4369479,2013-05-23,2013,5,37.8324,-81.5043,8200,ML,2.6,West Virginia,19:44:51,1,1
1132,4369483,2013-05-23,2013,5,38.2182,-81.5819,5200,ML,2.2,West Virginia,20:39:09,1,1
1133,4372004,2013-08-15,2013,8,40.3781,-78.7908,1600,ML,2.6,Pennsylvania,18:54:19,1,1
1134,4310430,2013-02-12,2013,2,38.2494,-81.5977,14400,ML,2.6,West Virginia,22:05:40,1,1
1135,4371834,2013-08-05,2013,8,40.1602,-80.9065,10300,ML,2.2,Pennsylvania,18:16:10,0,1
1136,4310435,2013-02-13,2013,2,37.9671,-81.3412,3100,ML,2.6,West Virginia,13:09:18,1,1
1137,4310471,2013-02-15,2013,2,37.7556,-82.1028,2300,ML,2.7,West Virginia,17:03:03,1,1
1138,4310480,2013-02-15,2013,2,38.1142,-81.3838,6100,ML,2.3,West Virginia,21:00:48,1,1
1139,4369607,2013-05-30,2013,5,41.4814,-77.3784,7900,ML,2.3,Pennsylvania,17:46:02,1,1
1140,usp0008amt,1997-11-14,1997,11,40.146,-76.252,5000,mblg,3.0,Pennsylvania,03:44:11.050000,0,0
1141,usp0008r6w,1998-07-09,1998,7,44.735,-73.677,100,mblg,2.5,New York,01:52:13.130000,0,0
1142,4225453,2013-03-13,2013,3,37.7411,-82.022,9300,ML,2.6,West Virginia,16:44:57,1,1
1143,4225489,2013-03-15,2013,3,38.0586,-81.6523,2500,ML,2.7,West Virginia,20:23:21,1,1
1144,4638417,2014-01-17,2014,1,41.4503,-77.3841,1000,ML,2.6,Pennsylvania,20:22:40,0,1
1145,4369621,2013-05-31,2013,5,37.8608,-82.1334,1000,ML,2.3,West Virginia,20:03:24,1,1
1146,4371997,2013-08-15,2013,8,37.755,-82.0317,400,ML,2.1,West Virginia,15:38:23,1,1
1147,4820752,2014-07-22,2014,7,39.8388,-79.9471,7700,ML,2.3,West Virginia,20:45:07,1,1
1148,4820739,2014-07-21,2014,7,44.7762,-74.9811,17700,ML,2.0,New York,17:32:20,0,1
1149,4310495,2013-02-16,2013,2,37.7738,-81.8155,6300,ML,1.9,West Virginia,15:45:03,1,1
1150,4488046,2013-11-14,2013,11,37.7228,-82.0167,1900,ML,2.5,West Virginia,17:13:52,1,1
1151,5110243,2014-11-04,2014,11,39.5174,-78.9894,10300,ML,2.5,Virginia,17:04:17,1,1
1152,5110248,2014-11-04,2014,11,39.7183,-76.1489,4300,ML,1.6,Maryland,21:30:03,1,1
1153,5110256,2014-11-05,2014,11,40.1755,-80.9634,16900,ML,2.2,Pennsylvania,20:54:06,1,1
1154,4488383,2013-10-04,2013,10,42.9852,-75.2045,12500,ML,2.6,New York,15:18:51,1,1
1155,4488447,2013-10-08,2013,10,40.8624,-78.2374,11000,ML,2.4,Pennsylvania,19:01:00,1,1
1156,4374135,2013-09-10,2013,9,37.9047,-81.2899,5800,ML,2.4,West Virginia,21:42:38,1,1
1157,4225635,2013-03-25,2013,3,37.7432,-82.0227,2300,ML,2.5,West Virginia,15:42:59,1,1
1158,4225715,2013-03-29,2013,3,38.3799,-81.0155,13700,ML,2.7,West Virginia,20:07:36,1,1
1159,4310865,2013-04-09,2013,4,37.8296,-81.8421,11900,ML,2.2,West Virginia,14:32:49,1,1
1160,4310866,2013-04-09,2013,4,37.7347,-82.0135,2700,ML,2.3,West Virginia,16:35:16,1,1
1161,4371895,2013-08-08,2013,8,40.875,-78.2142,14900,ML,2.2,Pennsylvania,18:29:46,1,1
1162,4371955,2013-08-12,2013,8,40.8814,-78.2233,3100,ML,1.9,Pennsylvania,20:54:20,1,1
1163,4813105,2014-04-29,2014,4,44.7496,-74.4683,11100,ML,2.0,New York,15:55:48,1,1
1164,4813107,2014-04-29,2014,4,42.5143,-73.8595,12400,ML,2.1,New York,17:02:37,1,1
1165,4808368,2014-05-01,2014,5,42.511,-73.87,14900,ML,2.1,New York,19:04:13,1,1
1166,4372091,2013-08-20,2013,8,37.3503,-81.4477,500,ML,2.6,West Virginia,12:55:48,1,1
1167,4766909,2014-03-21,2014,3,38.0544,-81.9608,100,ML,2.2,West Virginia,20:13:47,0,1
1168,4813001,2014-04-11,2014,4,41.4555,-77.4061,700,ML,2.2,Pennsylvania,19:15:32,0,1
1169,4767694,2014-02-03,2014,2,41.4664,-77.3684,800,ML,2.4,Pennsylvania,18:19:59,1,1
1170,4767884,2014-02-27,2014,2,37.3443,-81.9282,700,ML,2.2,West Virginia,21:57:26,1,1
1171,4220925,2012-12-07,2012,12,38.0693,-81.667,3500,ML,2.8,West Virginia,21:14:32,1,1
1172,4488183,2013-11-23,2013,11,37.4337,-82.4311,2000,ML,1.8,West Virginia,18:36:25,1,1
1173,4225611,2013-03-23,2013,3,37.9074,-81.3235,12000,ML,2.4,West Virginia,17:28:44,1,1
1174,4374215,2013-09-14,2013,9,37.1989,-81.5668,2100,ML,2.4,West Virginia,22:45:56,1,1
1175,4638551,2014-01-29,2014,1,37.2173,-81.4604,1700,ML,2.5,West Virginia,21:27:16,1,1
1176,4370044,2013-06-28,2013,6,40.8659,-78.2382,9800,ML,2.3,Pennsylvania,20:48:17,1,1
1177,5109364,2014-12-05,2014,12,40.7689,-76.317,6000,ML,1.9,Pennsylvania,15:20:05,1,1
1178,5109371,2014-12-08,2014,12,37.7199,-81.9274,3800,ML,2.5,West Virginia,20:58:49,1,1
1179,5109379,2014-12-11,2014,12,40.6989,-76.2611,7000,ML,1.9,Pennsylvania,19:17:10,1,1
1180,5111777,2015-01-26,2015,1,37.7862,-82.0448,200,ML,2.6,West Virginia,21:21:59,1,1
1181,5114925,2015-03-03,2015,3,38.0812,-81.7047,200,ML,2.5,West Virginia,20:18:18,1,1
1182,4370045,2013-06-28,2013,6,38.254,-81.5844,14100,ML,2.3,West Virginia,21:01:17,1,1
1183,4372543,2013-07-12,2013,7,37.4271,-82.0583,14900,ML,2.2,West Virginia,13:33:02,1,1
1184,4372575,2013-07-15,2013,7,37.7642,-81.7617,3100,ML,2.6,West Virginia,17:07:59,1,1
1185,4372591,2013-07-16,2013,7,38.2553,-81.5807,3000,ML,2.6,West Virginia,20:18:13,1,1
1186,4372706,2013-07-29,2013,7,37.8444,-81.8971,15200,ML,2.4,West Virginia,16:59:17,1,1
1187,4488681,2013-10-25,2013,10,39.5807,-78.8735,14900,ML,2.5,Virginia,16:12:39,1,1
1188,usp0001jf6,1982-02-03,1982,2,40.21,-79.05,2000,mblg,2.6,Pennsylvania,04:28:20.600000,0,0
1189,usp0002ka4,1985-09-30,1985,9,43.42,-73.541,5000,md,2.7,New York,04:08:56.390000,0,0
1190,5114950,2015-03-10,2015,3,40.7284,-76.1233,6000,ML,2.0,Pennsylvania,14:20:11,1,1
1191,5114974,2015-03-13,2015,3,40.8039,-76.2548,3000,ML,2.3,Pennsylvania,14:25:02,1,1
1192,5153924,2015-05-08,2015,5,42.9133,-74.0898,5700,ML,1.9,New York,14:43:50,1,1
1193,4820731,2014-07-19,2014,7,38.1416,-80.4541,3300,ML,2.0,West Virginia,15:58:47,1,1
1194,4820734,2014-07-19,2014,7,37.791,-82.0961,4200,ML,2.2,West Virginia,19:58:53,1,1
1195,4371816,2013-08-03,2013,8,37.4989,-82.133,9800,ML,2.2,West Virginia,19:19:06,1,1
1196,4371820,2013-08-03,2013,8,37.5982,-82.3929,16600,ML,2.2,West Virginia,22:30:22,1,1
1197,4488184,2013-11-23,2013,11,38.0379,-81.3647,4000,ML,2.5,West Virginia,18:38:59,1,1
1198,4767705,2014-02-04,2014,2,41.4587,-77.3684,11400,ML,2.1,Pennsylvania,17:35:13,1,1
1199,4766696,2014-03-07,2014,3,37.7116,-81.9438,4300,ML,2.4,West Virginia,20:51:18,1,1
1200,4767825,2014-02-19,2014,2,38.0239,-80.502,14900,ML,2.4,West Virginia,21:41:02,1,1
1201,4766857,2014-03-18,2014,3,42.511,-73.8862,10700,ML,2.1,New York,20:02:27,1,1
1202,4813002,2014-04-11,2014,4,38.0149,-80.5232,3800,ML,1.9,West Virginia,20:43:00,1,1
1203,usp000fkzh,2007-08-30,2007,8,44.323,-74.36,2000,ml,3.2,New York,03:47:45.720000,0,0
1204,4372287,2013-08-31,2013,8,37.9036,-81.6153,100,ML,2.0,West Virginia,18:02:21,1,1
1205,4638504,2014-01-25,2014,1,37.4568,-82.4456,500,ML,2.0,West Virginia,16:41:39,1,1
1206,4225509,2013-03-16,2013,3,37.2549,-81.6232,3700,ML,2.1,West Virginia,15:38:53,1,1
1207,4488558,2013-10-15,2013,10,41.5979,-73.4505,300,ML,1.5,New York,17:00:06,1,1
1208,4310959,2013-04-16,2013,4,38.4151,-80.5148,12900,ML,2.7,West Virginia,20:14:59,1,1
1209,4488118,2013-11-19,2013,11,38.052,-81.695,100,ML,2.4,West Virginia,21:07:59,1,1
1210,4638298,2014-01-03,2014,1,37.7748,-82.074,500,ML,2.6,West Virginia,21:55:27,1,1
1211,4638385,2014-01-14,2014,1,40.8994,-78.2557,900,ML,2.3,Pennsylvania,18:40:45,1,1
1212,4638547,2014-01-29,2014,1,37.8564,-82.1448,500,ML,2.5,West Virginia,20:51:19,1,1
1213,5006166,2014-08-13,2014,8,38.0976,-81.9849,7800,ML,2.7,West Virginia,21:33:29,0,1
1214,4225275,2013-03-01,2013,3,37.8144,-81.5398,4300,ML,2.2,West Virginia,20:54:27,1,1
1215,4221051,2012-12-19,2012,12,37.8279,-81.7934,11400,ML,2.7,West Virginia,20:29:38,1,1
1216,4223596,2013-01-25,2013,1,37.6259,-82.5056,2700,ML,2.4,West Virginia,20:42:24,1,1
1217,4223598,2013-01-25,2013,1,38.4711,-80.5609,14300,ML,2.7,West Virginia,21:11:58,1,1
1218,4223599,2013-01-25,2013,1,38.049,-81.6833,9200,ML,2.7,West Virginia,21:18:26,1,1
1219,4766623,2014-03-01,2014,3,37.4369,-82.0287,1000,ML,1.8,West Virginia,16:46:13,1,1
1220,4311024,2013-04-20,2013,4,37.1923,-81.602,2600,ML,2.2,West Virginia,22:27:24,1,1
1221,4225281,2013-03-01,2013,3,37.889,-81.5532,10400,ML,2.3,West Virginia,21:44:17,1,1
1222,4225471,2013-03-14,2013,3,38.2417,-81.5835,14900,ML,2.6,West Virginia,21:03:41,1,1
1223,4225487,2013-03-15,2013,3,37.6151,-81.9529,11100,ML,2.4,West Virginia,19:39:46,1,1
1224,4225465,2013-03-14,2013,3,37.7521,-81.8393,15500,ML,2.6,West Virginia,19:01:10,1,1
1225,4213059,2012-07-31,2012,7,37.6942,-82.1009,10100,ML,2.7,West Virginia,15:39:33,1,1
1226,4820654,2014-07-12,2014,7,38.0962,-81.3603,12500,ML,2.2,West Virginia,17:46:02,1,1
1227,5111764,2015-01-24,2015,1,38.0945,-82.0695,2200,ML,2.6,West Virginia,16:37:35,0,1
1228,4310529,2013-02-20,2013,2,38.0775,-81.6352,6800,ML,2.7,West Virginia,16:41:49,0,1
1229,4310557,2013-02-22,2013,2,37.8627,-81.5466,3600,ML,3.0,West Virginia,21:10:18,0,1
1230,4369148,2013-05-06,2013,5,38.0851,-81.9903,10700,ML,2.4,West Virginia,21:35:05,0,1
1231,4369191,2013-05-08,2013,5,38.1081,-82.0286,8200,ML,2.5,West Virginia,22:04:04,0,1
1232,5005287,2014-09-10,2014,9,44.2916,-73.5902,14300,ML,2.1,New York,15:55:37,1,1
1233,5005292,2014-09-10,2014,9,41.0783,-78.4162,6100,ML,2.1,Pennsylvania,18:02:21,1,1
1234,5111719,2015-01-19,2015,1,39.5192,-78.9737,5000,ML,2.7,Virginia,19:16:31,1,1
1235,4808636,2014-05-30,2014,5,39.718,-79.7061,1500,ML,2.0,West Virginia,16:27:37,0,1
1236,4820590,2014-07-08,2014,7,40.461,-77.9123,1100,ML,2.1,Pennsylvania,17:45:42,0,1
1237,4220889,2012-12-04,2012,12,37.8206,-81.9943,700,ML,2.7,West Virginia,21:50:05,0,1
1238,4820705,2014-07-17,2014,7,37.2714,-81.9683,1000,ML,2.1,West Virginia,21:01:29,0,1
1239,usp000jyg3,2013-01-16,2013,1,44.493,-74.066,5000,ml,2.4,New York,13:46:38.700000,0,0
1240,ld60032203,2013-12-21,2013,12,45.1088,-74.0078,9900,ml,2.7,Quebec,15:21:16.200000,0,0
1241,5006159,2014-08-13,2014,8,43.0043,-76.0495,15500,ML,2.0,New York,17:34:13,1,1
1242,5007511,2014-10-10,2014,10,43.3051,-73.6058,14200,ML,1.9,New York,16:30:31,1,1
1243,4225610,2013-03-23,2013,3,37.6725,-82.509,9000,ML,2.6,West Virginia,14:38:11,0,1
1244,5007536,2014-10-14,2014,10,43.0096,-76.3423,13700,ML,2.1,New York,17:01:19,1,1
1245,5007545,2014-10-16,2014,10,42.5192,-73.8638,11800,ML,2.2,New York,19:28:39,1,1
1246,5007564,2014-10-21,2014,10,38.0586,-81.6822,14100,ML,2.5,West Virginia,19:16:41,1,1
1247,5109407,2014-12-27,2014,12,37.8311,-82.0832,5500,ML,2.9,West Virginia,21:22:15,1,1
1248,5114978,2015-03-14,2015,3,38.1486,-80.4653,6400,ML,2.4,West Virginia,14:19:53,1,1
1249,4219219,2012-10-27,2012,10,38.0107,-81.2964,11000,ML,2.8,West Virginia,17:31:53,1,1
1250,5110377,2014-11-14,2014,11,38.0462,-81.3212,7300,ML,2.4,West Virginia,21:35:05,1,1
1251,5110392,2014-11-17,2014,11,40.4204,-78.5926,2300,ML,1.6,Pennsylvania,17:59:16,1,1
